"WORD","TYPE_NR"
"Kohlbergas","1"
"Kohlis","1"
"Kohtla","1"
"Koidula","1"
"Kojelavičius","1"
"Kolhazė","1"
"Kolia","1"
"Kolis","1"
"Kolosauskas","1"
"Kolumbija","1"
"Komeito","1"
"Komija","1"
"Koncė","1"
"Kondrotas","1"
"Konikis","1"
"Konopliovas","1"
"Konradas","1"
"Konstantinas","1"
"Konstantinopolis","1"
"Kontrimavičius","1"
"Kopenhaga","1"
"Kornelijus","1"
"Koroliovas","1"
"Korotkovas","1"
"Kortasaras","1"
"Korėja","1"
"Kosauskas","1"
"Kosciuška","1"
"Kosmos","1"
"Kostas","1"
"Kotryna","1"
"Kouglinas","1"
"Kovalevskis","1"
"Kovaliovas","1"
"Koė","1"
"Košelkovas","1"
"Krajina","1"
"Krakės","1"
"Kramer","1"
"Krameris","1"
"Krauford","1"
"Kraus","1"
"Krausas","1"
"Krekenava","1"
"Kreta","1"
"Kretinga","1"
"Kriaučeliūnas","1"
"Kriaučiūnas","1"
"Kriaučiūnienė","1"
"Krikštonys","1"
"Krikščiukaitis","1"
"Krisas","1"
"Kristal","1"
"Kristi","1"
"Kristijonas","1"
"Kristina","1"
"Kristinaitis","1"
"Kristoforas","1"
"Kristupas","1"
"Kristus","1"
"Krišna","1"
"Kriščiūnas","1"
"Križinauskas","1"
"Kroatija","1"
"Kroicfeldas","1"
"Kroicvaldas","1"
"Krokuva","1"
"Kronvaldas","1"
"Krosas","1"
"Krossas","1"
"Krsna","1"
"Krupavičius","1"
"Krėta","1"
"Krėvė","1"
"Kuba","1"
"Kubertavičius","1"
"Kubilius","1"
"Kudaba","1"
"Kudirka","1"
"Kudzys","1"
"Kuhnas","1"
"Kuibyševas","1"
"Kukas","1"
"Kukulas","1"
"Kulautuva","1"
"Kulervas","1"
"Kulick","1"
"Kulikas","1"
"Kulikauskienė","1"
"Kulpys","1"
"Kulė","1"
"Kundrotas","1"
"Kunevičienė","1"
"Kunčinas","1"
"Kuodis","1"
"Kuosienė","1"
"Kupiškis","1"
"Kuprienė","1"
"Kupstas","1"
"Kupčinskas","1"
"Kuresarė","1"
"Kurliandija","1"
"Kuronija","1"
"Kurskas","1"
"Kurtas","1"
"Kurtinaitis","1"
"Kurtis","1"
"Kurtuvėnai","1"
"Kurėnai","1"
"Kuršas","1"
"Kuršmarės","1"
"Kuršėnai","1"
"Kuršžemė","1"
"Kuržemė","1"
"Kutas","1"
"Kutkus","1"
"Kutuzovas","1"
"Kuzminskas","1"
"Kučma","1"
"Kvasnevskis","1"
"Kvedaravičius","1"
"Kvedarienė","1"
"Kventinas","1"
"Kviecinskas","1"
"Kvėdarna","1"
"Kybartai","1"
"Kylis","1"
"Kyzingeris","1"
"Kārlis","1"
"Kėdainiai","1"
"Kėkštas","1"
"Kėrys","1"
"Kęstas","1"
"Kęstutis","1"
"Kūsbergas","1"
"Kūčios","1"
"LSŠA","2"
"La","1"
"Laaras","1"
"Labokas","1"
"Lacis","1"
"Lagerliof","1"
"Laima","1"
"Laimduota","1"
"Laimutė","1"
"Laiškonis","1"
"Lama","1"
"Lamers","1"
"Landsbergis","1"
"Lanivija","1"
"Lanka","1"
"Lankauskas","1"
"Lankis","1"
"Lankutis","1"
"Lapė","1"
"Lapės","1"
"Larsas","1"
"Lasockis","1"
"Latanė","1"
"Latgala","1"
"Latvija","1"
"Latvis","1"
"Latėnas","1"
"Laucevičius","1"
"Laura","1"
"Lauransas","1"
"Lauras","1"
"Laurinkus","1"
"Laurinėnienė","1"
"Laurynas","1"
"Lavrinovičius","1"
"Lazarenka","1"
"Lazauskas","1"
"Lazdijai","1"
"Lačplėsis","1"
"Lechas","1"
"Lechija","1"
"Leconte'as","1"
"Legailiai","1"
"Legik","1"
"Lego","1"
"Leibnicas","1"
"Leibnizas","1"
"Leik","1"
"Leino","1"
"Leipcigas","1"
"Lekėčiai","1"
"Lelevelis","1"
"Lelewelis","1"
"Lemanas","1"
"Leminkeinas","1"
"Lempiniai","1"
"Lene","1"
"Lenertas","1"
"Leninas","1"
"Leningradas","1"
"Lenkija","1"
"Lennartas","1"
"Lentvaris","1"
"Leonarda","1"
"Leonardas","1"
"Leonas","1"
"Leoni","1"
"Leonidas","1"
"Leonora","1"
"Leonė","1"
"Leopoldas","1"
"Lepiksonas","1"
"Letuva","1"
"Levaniškiai","1"
"Levi-straussas","1"
"Levinas","1"
"Lewin","1"
"Liachnickis","1"
"Liatukas","1"
"Libanas","1"
"Liberija","1"
"Libija","1"
"Lichtenšteinas","1"
"Liekė","1"
"Lielvardė","1"
"Liepoja","1"
"Lietava","1"
"Lietkabelis","1"
"Lietkoopsąjunga","1"
"Lietuva","1"
"Lietuvis","1"
"Lietuvėlė","1"
"Lifliandija","1"
"Lifosa","1"
"Ligita","1"
"Likertas","1"
"Likud","1"
"Liliana","1"
"Lilija","1"
"Limonavičius","1"
"Limožas","1"
"Lina","1"
"Linankoskis","1"
"Linas","1"
"Linda","1"
"Lindanisė","1"
"Lindgrenas","1"
"Lindh","1"
"Lingis","1"
"Lingys","1"
"Lingytė","1"
"Linkevičienė","1"
"Linkevičius","1"
"Linksmakalnis","1"
"Linkus","1"
"Linkuva","1"
"Linna","1"
"Liobytė","1"
"Lioliai","1"
"Lionas","1"
"Lionrotas","1"
"Liovenšioldas","1"
"Lisabona","1"
"Lisauskas","1"
"Lisimachas","1"
"Listavičius","1"
"Litgenas","1"
"Litimepks","1"
"Litnet","1"
"Liubekas","1"
"Liubešovas","1"
"Liublinas","1"
"Liuciferis","1"
"Liucija","1"
"Liucijus","1"
"Liudas","1"
"Liudkė","1"
"Liudvigas","1"
"Liudvikas","1"
"Liudvinavas","1"
"Liueris","1"
"Liuisas","1"
"Liuksemburgas","1"
"Liuteris","1"
"Liutvinas","1"
"Liučiūnai","1"
"Liverpulis","1"
"Livonija","1"
"Liūdinga","1"
"Ližaitis","1"
"Loberas","1"
"Lodus","1"
"Lodzė","1"
"Loka","1"
"Loko","1"
"Lomtadzė","1"
"Lomža","1"
"Londonas","1"
"Lopata","1"
"Lorencas","1"
"Loreta","1"
"Loreto","1"
"Loro","1"
"Lotharas","1"
"Louhė","1"
"Lozinskis","1"
"Lozuraitis","1"
"Lubys","1"
"Lukas","1"
"Lukašenka","1"
"Lukiškės","1"
"Lukminas","1"
"Lukoil","1"
"Lukoševičienė","1"
"Lukoševičius","1"
"Lukša","1"
"Lukšaitė","1"
"Lundas","1"
"Lutsas","1"
"Lutvikas","1"
"Lvovas","1"
"Lydija","1"
"Lyvas","1"
"LŽSS","2"
"LŽŪA","2"
"LŽŪKT","2"
"Maceikianecas","1"
"Maceina","1"
"Macgregor","1"
"Macius","1"
"Mackevičius","1"
"Mackonis","1"
"Mackus","1"
"Madridas","1"
"Magdalena","1"
"Magi","1"
"Magnus","1"
"Magnusonas","1"
"Magė","1"
"Mahaprabhu","1"
"Maharaj","1"
"Maharishi","1"
"Mahesh","1"
"Mahometas","1"
"Maiklas","1"
"Mainas","1"
"Maironis","1"
"Maišiagala","1"
"Makauskas","1"
"Makedonija","1"
"Makeris","1"
"Makra","1"
"Maksas","1"
"Maksimonys","1"
"Malachijus","1"
"Malaizija","1"
"Maldeikis","1"
"Maldonis","1"
"Malevskis","1"
"Malibu","1"
"Malinovskis","1"
"Malinowski","1"
"Malmė","1"
"Malraux","1"
"Malta","1"
"Manala","1"
"Manas","1"
"Manheimas","1"
"Mansfied","1"
"Mantas","1"
"Mara","1"
"Marazas","1"
"Marc","1"
"Marcas","1"
"Marcelijus","1"
"Marcelis","1"
"Marcinkevičius","1"
"Marcus","1"
"Marcuse","1"
"Margarita","1"
"Margininkai","1"
"Maria","1"
"Marianas","1"
"Marija","1"
"Marijampolė","1"
"Marijona","1"
"Marijonas","1"
"Marina","1"
"Marinas","1"
"Marius","1"
"Marjelchen","1"
"Mark","1"
"Markas","1"
"Markauskas","1"
"Markesas","1"
"Marksas","1"
"Markuckas","1"
"Marlboro","1"
"Marselis","1"
"Marta","1"
"Martin","1"
"Martinaitis","1"
"Martinas","1"
"Martinkus","1"
"Martis","1"
"Martičius","1"
"Martišius","1"
"Martynas","1"
"Marvel","1"
"Marvelė","1"
"Marxas","1"
"Marytė","1"
"Marčas","1"
"Marčiukaitis","1"
"Marčiulionis","1"
"Marė","1"
"Maršalas","1"
"Masalskis","1"
"Masionienė","1"
"Masiulis","1"
"Maskoliūnas","1"
"Maskva","1"
"Maslou","1"
"Maslovas","1"
"Maslow","1"
"Maslowas","1"
"Mastaičiai","1"
"Masters","1"
"Mat","1"
"Mataji","1"
"Matas","1"
"Matthaeusas","1"
"Matulaitis","1"
"Matulaitė","1"
"Matulevičius","1"
"Matulionis","1"
"Matulytė","1"
"Maureris","1"
"Mauricijus","1"
"Maurinia","1"
"Max","1"
"May","1"
"Maziliauskas","1"
"Mačernis","1"
"Mačiulaitis","1"
"Mačiulis","1"
"Mačys","1"
"Mažeika","1"
"Mažeikiai","1"
"Mažuolis","1"
"Mažvydas","1"
"Mcgregoras","1"
"Medelienė","1"
"Medicine","1"
"Medininkai","1"
"Medvedevas","1"
"Mefistofelis","1"
"Meiliūnas","1"
"Meksika","1"
"Melburnas","1"
"Melnas","1"
"Melnikas","1"
"Melton","1"
"Mercedes","1"
"Merilė","1"
"Meris","1"
"Merkelis","1"
"Merkinė","1"
"Merkys","1"
"Meru","1"
"Merė","1"
"Meteliai","1"
"Mečislovas","1"
"Meška","1"
"Meškauskas","1"
"Mialkas","1"
"Michael","1"
"Michaelas","1"
"Michaelis","1"
"Michailas","1"
"Michalonas","1"
"Michelau","1"
"Mickevičius","1"
"Mickūnai","1"
"Mihkelis","1"
"Mikalauskas","1"
"Mikalojus","1"
"Mikas","1"
"Mikelinskas","1"
"Mikelionis","1"
"Mikulėnas","1"
"Mikuta","1"
"Mikėnas","1"
"Mikšys","1"
"Milaknis","1"
"Milanas","1"
"Milda","1"
"Mileris","1"
"Milgramas","1"
"Milošas","1"
"Miltonas","1"
"Milumil","1"
"Milčius","1"
"Mincevičius","1"
"Mindaugas","1"
"Minesota","1"
"Mingaila","1"
"Minija","1"
"Miniotas","1"
"Minskas","1"
"Mintautas","1"
"Miranda","1"
"Miropovna","1"
"Misiūnienė","1"
"Mitrofanovas","1"
"Miulder","1"
"Miunchas","1"
"Miunchenas","1"
"Mišelis","1"
"Miškinis","1"
"Mocartas","1"
"Modė","1"
"Mogiliovas","1"
"Moldova","1"
"Molinas","1"
"Molotovas","1"
"Molėtai","1"
"Monakas","1"
"Mongolija","1"
"Monika","1"
"Monrealis","1"
"Monro","1"
"Montesori","1"
"Montesquieu","1"
"Moon","1"
"Moon'as","1"
"Moore'as","1"
"Moras","1"
"Moravskis","1"
"Mori","1"
"Morkus","1"
"Morselis","1"
"Morta","1"
"Motiejus","1"
"Mottanai","1"
"Motuzas","1"
"Mouret","1"
"Mozė","1"
"Muhu","1"
"Mukranas","1"
"Mulleris","1"
"Munch","1"
"Munkas","1"
"Munna","1"
"Murauskas","1"
"Muraška","1"
"Murphy","1"
"Murza","1"
"Mustafa","1"
"Musteikis","1"
"Mykolaitis","1"
"Mykolas","1"
"Myung","1"
"Mėjus","1"
"Nacevičius","1"
"Nagys","1"
"Nalšia","1"
"Nalšiškis","1"
"Namibija","1"
"Nanga","1"
"Nansenas","1"
"Naomi","1"
"Napoleonas","1"
"Narbutienė","1"
"Narva","1"
"Natkevičaitė","1"
"Naugardas","1"
"Naugardukas","1"
"Naujokaitė","1"
"Naujokas","1"
"Naumiestis","1"
"Nausėda","1"
"Navalinskas","1"
"Navickas","1"
"Navočiai","1"
"Neapolis","1"
"Necarimas","1"
"Nekrošius","1"
"Nemira","1"
"Nemirseta","1"
"Nemunas","1"
"Nendrė","1"
"Neptūnas","1"
"Nerija","1"
"Nerijus","1"
"Neringa","1"
"Neris","1"
"Neronas","1"
"Nesteckas","1"
"Nesteckis","1"
"Neverdauskas","1"
"Neveronys","1"
"Neviškis","1"
"Nevėžis","1"
"New","1"
"Newell","1"
"Nečiporenka","1"
"Nežiulis","1"
"Nica","1"
"Nida","1"
"Niebuhras","1"
"Nietzsche","1"
"Nietzschė","1"
"Nietzshė","1"
"Nijolė","1"
"Nikelis","1"
"Nikelskas","1"
"Nikita","1"
"Nikolajus","1"
"Nikžentaitis","1"
"Nilas","1"
"Nilsas","1"
"Nimindhara","1"
"Nirguna","1"
"Niujorkas","1"
"Nixon","1"
"Nixon'as","1"
"Nižnij","1"
"Nobelis","1"
"Nojus","1"
"Noliškis","1"
"Noreika","1"
"Noreikiškės","1"
"Norvegija","1"
"Nostradamas","1"
"Nostradamus","1"
"Nova","1"
"Novalis","1"
"Novaraistis","1"
"Novgorodas","1"
"Novogroznenskas","1"
"Novosilcevas","1"
"Nuošalė","1"
"Nyderlandai","1"
"Nymanas","1"
"Nyčė","1"
"Nėnius","1"
"Odensė","1"
"Odisėja","1"
"Odisėjas","1"
"Oksana","1"
"Oksfordas","1"
"Olandija","1"
"Oldenburgas","1"
"Olga","1"
"Olimpas","1"
"Olimpija","1"
"Oliveira","1"
"Olportas","1"
"Ona","1"
"Onaitis","1"
"Onega","1"
"Ongeris","1"
"Onulė","1"
"Onutė","1"
"Orincevičienė","1"
"Orsini","1"
"Orsinis","1"
"Orša","1"
"Osa","1"
"Osbourne","1"
"Oskaras","1"
"Oslas","1"
"Otas","1"
"Otava","1"
"Otelas","1"
"Otosonas","1"
"Otto","1"
"Ova","1"
"Ovidijus","1"
"Ozilija","1"
"Ozolas","1"
"Ozzy","1"
"Ožel","1"
"Ožnugaraičiai","1"
"Paavo","1"
"Pabaiskas","1"
"Pabaltijys","1"
"Paberžis","1"
"Pacas","1"
"Padauguva","1"
"Padegėja","1"
"Padevaitis","1"
"Pagėgiai","1"
"Pahlevis","1"
"Pakalniškis","1"
"Pakaunė","1"
"Paknys","1"
"Pakruojis","1"
"Paksas","1"
"Pakuonis","1"
"Pal","1"
"Palanga","1"
"Paleckis","1"
"Palemonas","1"
"Palermas","1"
"Palestina","1"
"Palesė","1"
"Palšis","1"
"Pamerneckis","1"
"Pamyras","1"
"Panama","1"
"Panathinaikas","1"
"Panemunė","1"
"Panerys","1"
"Panevėžys","1"
"Pangonis","1"
"Papilė","1"
"Papirkėjas","1"
"Papovas","1"
"Paracelsas","1"
"Paramachariya","1"
"Pareinė","1"
"Parsadanas","1"
"Parulskienė","1"
"Parulskis","1"
"Paryžius","1"
"Pasvalys","1"
"Patackas","1"
"Patrice'as","1"
"Patrick","1"
"Paukštbalės","1"
"Paukštelienė","1"
"Paukštelis","1"
"Paul","1"
"Paulas","1"
"Paulauskas","1"
"Paulis","1"
"Pauliukaitis","1"
"Paulius","1"
"Pavalkis","1"
"Pavenčiai","1"
"Pavilionis","1"
"Paviržis","1"
"Pavlovas","1"
"Pačėsas","1"
"Paįstrys","1"
"Pašilaičiai","1"
"Paškonys","1"
"Pašuto","1"
"Pažereckas","1"
"Pažėrai","1"
"Pearas","1"
"Pegelis","1"
"Pekinas","1"
"Pelenė","1"
"Pelesa","1"
"Penktadienis","1"
"Peras","1"
"Peresas","1"
"Pergamas","1"
"Periklis","1"
"Perkūnas","1"
"Permė","1"
"Persija","1"
"Peru","1"
"Peter","1"
"Peteras","1"
"Peterburgas","1"
"Peteris","1"
"Petersburg","1"
"Petersonas","1"
"Petkevičienė","1"
"Petkevičius","1"
"Petraitienė","1"
"Petraitis","1"
"Petraitytė","1"
"Petrapilis","1"
"Petras","1"
"Petrauskas","1"
"Petrauskienė","1"
"Petrauskis","1"
"Petravičius","1"
"Petrašiūnai","1"
"Petraškevičius","1"
"Petriukas","1"
"Petrogradas","1"
"Petronaitis","1"
"Petrulija","1"
"Petrutytė","1"
"Petrė","1"
"Pečeliūnas","1"
"Pečiora","1"
"Pečkienė","1"
"Pfaifer","1"
"Pfeiferis","1"
"Philips","1"
"Piarnu","1"
"Piaseckis","1"
"Picasso","1"
"Piccolomini","1"
"Piechnikas","1"
"Pigmalionas","1"
"Pikenzas","1"
"Pilaitienė","1"
"Pilaitė","1"
"Piliuona","1"
"Pilkauskas","1"
"Pilsudskis","1"
"Pimpė","1"
"Pimė","1"
"Pinskas","1"
"Pipig","1"
"Pipiras","1"
"Piretė","1"
"Pirštas","1"
"Pitagoras","1"
"Piteris","1"
"Pivoras","1"
"Pjeras","1"
"Plateliai","1"
"Platelis","1"
"Platonas","1"
"Plentaitė","1"
"Plungė","1"
"Pocius","1"
"Poderis","1"
"Podliaska","1"
"Podrezienė","1"
"Pohjola","1"
"Polas","1"
"Poliušinskis","1"
"Polockas","1"
"Polonija","1"
"Pontija","1"
"Ponto","1"
"Popovas","1"
"Portas","1"
"Portlandas","1"
"Portlendas","1"
"Portugalija","1"
"Porukas","1"
"Potsdamas","1"
"Povilaitis","1"
"Povilas","1"
"Powellas","1"
"Powysas","1"
"Poznanė","1"
"Požela","1"
"Požėraitė","1"
"Praha","1"
"Prakapas","1"
"Pranaitis","1"
"Pranas","1"
"Pranciškus","1"
"Prancūzija","1"
"Prapiestis","1"
"Prasad","1"
"Pravieniškės","1"
"Praškevičius","1"
"Preikšaitis","1"
"Preišegolavičius","1"
"Prelevičius","1"
"Prem","1"
"Preslis","1"
"Preventa","1"
"Priekulė","1"
"Prienai","1"
"Priluckienė","1"
"Prima","1"
"Probkinas","1"
"Prometėjas","1"
"Pronckus","1"
"Proppas","1"
"Prosperas","1"
"Prospero","1"
"Protasevičius","1"
"Provansas","1"
"Prunskienė","1"
"Prūsija","1"
"Pskovas","1"
"Ptolemėjas","1"
"Puišys","1"
"Pumpuras","1"
"Punskas","1"
"Puntukas","1"
"Puodžiūnienė","1"
"Pupeikis","1"
"Putinas","1"
"Pušinis","1"
"Puškinas","1"
"Puškorius","1"
"Pėteraitis","1"
"Pėteris","1"
"Rabikauskas","1"
"Raddatzas","1"
"Radhakrishnan","1"
"Radionovas","1"
"Radvila","1"
"Radviliškis","1"
"Radzevičius","1"
"Raichas","1"
"Raimonda","1"
"Raimondas","1"
"Raimundas","1"
"Rainis","1"
"Rainytė","1"
"Raišuotis","1"
"Rakauskaitė","1"
"Rall","1"
"Rama","1"
"Ramunė","1"
"Ramutė","1"
"Ramūnas","1"
"Randienė","1"
"Ranickis","1"
"Ranitas","1"
"Ranke","1"
"Rapolas","1"
"Rasa","1"
"Raseiniai","1"
"Raskolnikovas","1"
"Rasos","1"
"Ratnasambhava","1"
"Ratnyčia","1"
"Raudondvaris","1"
"Raudonikis","1"
"Raudonplaukė","1"
"Raudėnai","1"
"Ravi","1"
"Rawat","1"
"Rayan","1"
"Razbadauskas","1"
"Račas","1"
"Rašidas","1"
"Raškinis","1"
"Ražanauskas","1"
"Ražauskas","1"
"Ražukas","1"
"Rebanė","1"
"Rebeka","1"
"Regina","1"
"Reikjavikas","1"
"Reinas","1"
"Reineris","1"
"Reinhart","1"
"Reinhartas","1"
"Reinvaldas","1"
"Rekordas","1"
"Remeris","1"
"Remigijus","1"
"Renata","1"
"Renee","1"
"Renja","1"
"Renė","1"
"Repšys","1"
"Respublika","1"
"Reuter","1"
"Reuteris","1"
"Reuters","1"
"Revelis","1"
"Rezeknė","1"
"Ribentropas","1"
"Ribikauskas","1"
"Richard","1"
"Richardas","1"
"Richteris","1"
"Riepšienė","1"
"Rietavas","1"
"Riešė","1"
"Rigoletas","1"
"Rigoletto","1"
"Rilsa","1"
"Rima","1"
"Rimantas","1"
"Rimas","1"
"Rimdžiūnai","1"
"Rimkevičius","1"
"Rimkuvienė","1"
"Rimkūnas","1"
"Rimtas","1"
"Rimvydas","1"
"Rimša","1"
"Ringaudai","1"
"Ringaudas","1"
"Ringeris","1"
"Rio","1"
"Ristikivis","1"
"Rita","1"
"Riva","1"
"Ričardas","1"
"Ro","1"
"Roaldas","1"
"Robert","1"
"Robertas","1"
"Robertsonas","1"
"Robin","1"
"Robinas","1"
"Robsonas","1"
"Rodžersas","1"
"Rogawski","1"
"Rogers","1"
"Rokai","1"
"Rokaitė","1"
"Rokas","1"
"Rokiškis","1"
"Rolandas","1"
"Rolf","1"
"Rolfas","1"
"Roma","1"
"Romanas","1"
"Romas","1"
"Romeo","1"
"Romka","1"
"Romualda","1"
"Romualdas","1"
"Romuva","1"
"Ronald","1"
"Ronaldas","1"
"Rosinis","1"
"Roterdamas","1"
"Roterdamietis","1"
"Rotundas","1"
"Rousseau","1"
"Rowellas","1"
"Rozalija","1"
"Rozentalis","1"
"Rozga","1"
"Rozmarinas","1"
"Rubikonas","1"
"Rubin","1"
"Rubšys","1"
"Rudis","1"
"Rudolfas","1"
"Rudys","1"
"Rudzinskas","1"
"Rukevičius","1"
"Rumas","1"
"Rumunija","1"
"Rumšiškės","1"
"Runebergas","1"
"Runelis","1"
"Ruohonenas","1"
"Ruokis","1"
"Ruseckaitė","1"
"Rusia","1"
"Rusija","1"
"Ruskis","1"
"Rusnė","1"
"Ruso","1"
"Russell","1"
"Rutkauskas","1"
"Ruzgys","1"
"Ryall","1"
"Ryan","1"
"Rydzenė","1"
"Ryga","1"
"Rykantai","1"
"Rytis","1"
"Rėjas","1"
"Rėza","1"
"Ršmer","1"
"Rūda","1"
"Rūdšilis","1"
"Rūkštynynas","1"
"Rūta","1"
"Ržsenas","1"
"Saarinenas","1"
"Sabina","1"
"Sabonienė","1"
"Sabonis","1"
"Sabutis","1"
"Sachara","1"
"Sadauskas","1"
"Sadauskienė","1"
"Saddamas","1"
"Saguna","1"
"Sai","1"
"Saja","1"
"Sakala","1"
"Sakalas","1"
"Sakalauskas","1"
"Saksonija","1"
"Salamakinas","1"
"Salantai","1"
"Salaspilis","1"
"Salehas","1"
"Salonikai","1"
"Saločiai","1"
"Salvadoras","1"
"Samostšelnikas","1"
"Sampo","1"
"Samsonas","1"
"Samsung","1"
"San","1"
"Sanitas","1"
"Sankt","1"
"Sant","1"
"Santa","1"
"Santariškės","1"
"Santozas","1"
"Santvara","1"
"Sapiega","1"
"Sapiegos","1"
"Saragosa","1"
"Sarajevas","1"
"Saratovas","1"
"Sarema","1"
"Sargis","1"
"Sarinenas","1"
"Sarmatija","1"
"Sartai","1"
"Sartras","1"
"Sartre'as","1"
"Sassas","1"
"Satana","1"
"Satelis","1"
"Sathya","1"
"Saudargas","1"
"Saudo","1"
"Sauka","1"
"Saulis","1"
"Saulius","1"
"Sausra","1"
"Savarenskis","1"
"Savickas","1"
"Savickis","1"
"Savisaaras","1"
"Savičiūnas","1"
"Savy","2"
"Schellingas","1"
"Schiller","1"
"Schlšzeris","1"
"Schmidt","1"
"Schopenhaueris","1"
"Sebastianas","1"
"Seimas","1"
"Seinai","1"
"Seines","1"
"Sekminės","1"
"Selezniovas","1"
"Selvenis","1"
"Semas","1"
"Semenovičius","1"
"Senvaitis","1"
"Serbija","1"
"Seredžius","1"
"Sereikiškės","1"
"Sergejus","1"
"Serioža","1"
"Seržas","1"
"Set","1"
"Set'as","1"
"Setu","1"
"Sevilija","1"
"Shaku","1"
"Shankara","1"
"Sharonas","1"
"Shri","1"
"Shupe","1"
"Sibelijus","1"
"Sibiras","1"
"Sicilija","1"
"Sidabras","1"
"Sidhi","1"
"Sidnis","1"
"Sidnėjus","1"
"Siemens","1"
"Siera","1"
"Siesartis","1"
"Sietlas","1"
"Sigita","1"
"Sigitas","1"
"Sigurdas","1"
"Silanpė","1"
"Silezija","1"
"Silja","1"
"Silva","1"
"Silvestras","1"
"Simanaitis","1"
"Simas","1"
"Simmons","1"
"Simonaitytė","1"
"Simonas","1"
"Simonavičiūtė","1"
"Simoneit","1"
"Simonsas","1"
"Simpsonas","1"
"Simutienė","1"
"Sindi","1"
"Singapūras","1"
"Singeris","1"
"Singh","1"
"Sinkevičius","1"
"Sintautai","1"
"Siodergran","1"
"Sirija","1"
"Sirokomlė","1"
"Sirtautas","1"
"Sirvydis","1"
"Sirvė","1"
"Sitis","1"
"Siudda","1"
"Siurmenas","1"
"Skaisgirys","1"
"Skalbė","1"
"Skandinavija","1"
"Skaudaliai","1"
"Skernevicai","1"
"Skipitis","1"
"Skorina","1"
"Skrebys","1"
"Skripskas","1"
"Skrodenis","1"
"Skuhravy","1"
"Skujeniekas","1"
"Skuličius","1"
"Skuodas","1"
"Sladkevičius","1"
"Slaviūnas","1"
"Slovakija","1"
"Slovėnija","1"
"Sluška","1"
"Smalininkai","1"
"Smeltė","1"
"Smetona","1"
"Smilgis","1"
"Smitas","1"
"Smith","1"
"Smolenskas","1"
"Smūlas","1"
"Snaigupėlė","1"
"Sniečkus","1"
"Sobolevskis","1"
"Sodeika","1"
"Sodra","2"
"Soeyen","1"
"Sofija","1"
"Sofė","1"
"Sokratas","1"
"Solana","1"
"Solikovskis","1"
"Solnesas","1"
"Solt","1"
"Solveiga","1"
"Somalis","1"
"Sorbona","1"
"Sorosas","1"
"Souriau","1"
"Spinoza","1"
"Spokas","1"
"Sportingas","1"
"Spydala","1"
"Sri","1"
"Sruoga","1"
"Staburagas","1"
"Stakvilevičius","1"
"Stalinas","1"
"Stambulas","1"
"Stancevičius","1"
"Stanevičienė","1"
"Stanford'as","1"
"Stanislava","1"
"Stanislovas","1"
"Staniulis","1"
"Stankevičius","1"
"Stankūnienė","1"
"Stanley","1"
"Stanslovaitis","1"
"Starkevičius","1"
"Starkienė","1"
"Starkus","1"
"Starkys","1"
"Stasiškis","1"
"Stasys","1"
"Stasė","1"
"Staugaitis","1"
"Stašelienė","1"
"Stelanas","1"
"Stenderis","1"
"Stenersen","1"
"Stenlis","1"
"Stepanauskas","1"
"Stepas","1"
"Steponas","1"
"Steponavičius","1"
"Steven","1"
"Stevenson","1"
"Stevenson'as","1"
"Steško","1"
"Stokholmas","1"
"Stoksas","1"
"Stolypinas","1"
"Stoma","1"
"Stonkus","1"
"Stoškus","1"
"Strasburgas","1"
"Strasbūras","1"
"Stravinskis","1"
"Striaukas","1"
"Strielkūnas","1"
"Strindbergas","1"
"Striūpai","1"
"Stryjkowskis","1"
"Stryp","1"
"Sucheckis","1"
"Suchockis","1"
"Sudeikiai","1"
"Sudervė","1"
"Sudrabas","1"
"Suitsas","1"
"Sun","1"
"Sunairas","1"
"Suomija","1"
"Surgailis","1"
"Sutkus","1"
"Suvalkai","1"
"Suvalkija","1"
"Sviatoslavas","1"
"Sviderskis","1"
"Svihatas","1"
"Svoboda","1"
"Swami","1"
"Swamis","1"
"Syrsas","1"
"Sąlygienė","1"
"SŠ","2"
"Sūduva","1"
"TPAVARDĖ","2"
"Tacitas","1"
"Tadas","1"
"Tadeuszas","1"
"Tadžikija","1"
"Tailandas","1"
"Taivanas","1"
"Taivanis","1"
"Talinas","1"
"Tallat","1"
"Talmudas","1"
"Talvio","1"
"Tamara","1"
"Tamašauskas","1"
"Tamkevičius","1"
"Tamošauskas","1"
"Tamrotor","1"
"Tamsarė","1"
"Tamulaitis","1"
"Tarabildienė","1"
"Tarapita","1"
"Tarasevič","1"
"Tartilas","1"
"Tartu","1"
"Tarulytė","1"
"Tatjana","1"
"Tatula","1"
"Taugres","1"
"Taujanskienė","1"
"Tauragė","1"
"Tauras","1"
"Tautrimas","1"
"Tautvilas","1"
"Tautvydas","1"
"Techasas","1"
"Tedžfelis","1"
"Teiloras","1"
"Tel","1"
"Telefas","1"
"Teleserv","1"
"Telindus","1"
"Telksnys","1"
"Telšiai","1"
"Templis","1"
"Tenrichas","1"
"Teodoras","1"
"Teofilis","1"
"Teofilius","1"
"Tercagė","1"
"Terdkvilas","1"
"Terneris","1"
"Tertulijonas","1"
"Tetenskas","1"
"Thies","1"
"Thomas","1"
"Tibetas","1"
"Tigras","1"
"Tilvytis","1"
"Tilžė","1"
"Timinskas","1"
"Timotiejus","1"
"Timukas","1"
"Titėnai","1"
"Tiubingenas","1"
"Tiulko","1"
